routing type,vehicles,avg speed,avg time to finish trip,proportion of finished trips,optimaldiffavg,optimaldiff10%avg,dijdiffavg,dijdiff10%avg,algo processing time (ms),"(note only 80% of vehicles are tracked, the other 20% are used to initially populate the network)"
15 -> 14, 0.02099999999999994, 0.2804005722460658, 0.27722772277227725
15 -> 16, 0.07326666666666659, 0.4206008583690987, 0.4158415841584158
16 -> 15, 0.026100000000000102, 0.30042918454935624, 0.27722772277227725
15 -> 18, 0.005599999999999957, 0.22031473533619456, 0.27722772277227725
18 -> 15, 0.042199999999999904, 0.30042918454935624, 0.13861386138613863
16 -> 19, 0.13183333333333327, 2.123032904148784, 2.217821782178218
19 -> 16, 0.1769999999999998, 0.8812589413447782, 0.5544554455445545
16 -> 20, 0.17149999999999951, 1.0414878397711016, 1.108910891089109
20 -> 16, 0.23349999999999968, 2.022889842632332, 2.633663366336634
17 -> 18, 0.10237499999999981, 0.580829756795422, 0.5544554455445545
18 -> 17, 0.010625000000000006, 0.4206008583690987, 0.4158415841584158
18 -> 20, 0.060499999999999964, 0.5407725321888412, 0.693069306930693
20 -> 18, 0.020222222222222315, 0.48068669527896996, 0.27722772277227725
19 -> 21, 0.22249999999999953, 2.2432045779685263, 1.5247524752475248
21 -> 19, 0.953000000000001, 0.10014306151645208, 0.13861386138613863
19 -> 22, 0.0, 0.0, 0.0
22 -> 19, 0.08349999999999994, 1.2217453505007152, 1.108910891089109
20 -> 21, 5.000000000000002E-4, 0.08011444921316166, 0.0
21 -> 20, 0.12320000000000005, 1.301859799713877, 0.8316831683168316
20 -> 26, 0.06550000000000004, 0.9012875536480687, 0.8316831683168316
26 -> 20, 0.12299999999999991, 0.8011444921316166, 0.9702970297029703
21 -> 27, 0.06425000000000011, 0.4406294706723891, 0.13861386138613863
27 -> 21, 0.0824999999999999, 0.24034334763948498, 0.0
21 -> 28, 0.14500000000000032, 1.9628040057224607, 1.386138613861386
28 -> 21, 0.29283333333333295, 0.9613733905579399, 0.8316831683168316
22 -> 24, 0.003499999999999995, 0.0, 0.13861386138613863
24 -> 22, 0.1193333333333332, 1.201716738197425, 0.8316831683168316
22 -> 28, 0.043333333333333494, 0.5007153075822603, 0.13861386138613863
28 -> 22, 0.08600000000000008, 0.7010014306151645, 0.4158415841584158
23 -> 24, 0.0849999999999997, 0.46065808297567956, 0.13861386138613863
24 -> 23, 0.026000000000000023, 0.2804005722460658, 0.5544554455445545
24 -> 29, 0.15700000000000022, 0.5007153075822603, 0.4158415841584158
29 -> 24, 0.1965000000000001, 1.642346208869814, 1.108910891089109
24 -> 32, 0.018187500000000002, 0.4406294706723891, 0.4158415841584158
32 -> 24, 0.07900000000000006, 0.3805436337625179, 0.4158415841584158
25 -> 26, 0.0686562499999999, 0.30042918454935624, 0.5544554455445545
26 -> 25, 0.01740625000000001, 0.46065808297567956, 0.13861386138613863
26 -> 27, 0.07262499999999998, 0.48068669527896996, 0.27722772277227725
27 -> 26, 0.09025000000000023, 0.3805436337625179, 0.4158415841584158
26 -> 31, 0.06725, 0.4406294706723891, 1.108910891089109
31 -> 26, 0.1552499999999999, 0.821173104434907, 0.693069306930693
27 -> 28, 0.06449999999999997, 0.48068669527896996, 0.4158415841584158
28 -> 27, 0.05762500000000006, 0.30042918454935624, 0.27722772277227725
28 -> 29, 0.180625, 1.8226037195994278, 1.6633663366336633
29 -> 28, 0.7300000000000002, 0.821173104434907, 0.8316831683168316
29 -> 30, 0.07499999999999998, 0.7010014306151645, 0.5544554455445545
30 -> 29, 0.16437499999999997, 0.721030042918455, 0.5544554455445545
30 -> 31, 0.006549999999999973, 0.10014306151645208, 0.13861386138613863
31 -> 30, 0.009399999999999945, 0.060085836909871244, 0.0
30 -> 34, 0.02424999999999992, 0.24034334763948498, 0.4158415841584158
34 -> 30, 0.06699999999999995, 0.4005722460658083, 0.27722772277227725
31 -> 33, 0.028000000000000018, 0.2603719599427754, 0.8316831683168316
33 -> 31, 0.09149999999999985, 0.5207439198855508, 0.13861386138613863



0 -> 1, 0.10084999999999993, 0.29075804776739356, 0.30656934306569344
1 -> 0, 0.00889999999999999, 0.34890965732087226, 0.30656934306569344
1 -> 2, 0.13699999999999982, 0.5815160955347871, 0.7153284671532847
2 -> 1, 0.05554999999999997, 0.4215991692627207, 0.5109489051094891
1 -> 5, 0.042583333333333216, 0.14537902388369678, 0.0
5 -> 1, 0.049583333333333354, 0.23260643821391486, 0.30656934306569344
2 -> 3, 0.09349999999999972, 0.6105919003115264, 0.5109489051094891
3 -> 2, 0.14600000000000005, 0.43613707165109034, 0.6131386861313869
2 -> 6, 0.2100000000000001, 0.857736240913811, 1.0218978102189782
6 -> 2, 0.08399999999999976, 0.8722741433021807, 0.40875912408759124
3 -> 7, 0.15150000000000005, 0.8868120456905504, 0.5109489051094891
7 -> 3, 0.2600000000000002, 0.6978193146417445, 0.7153284671532847
3 -> 9, 0.17350000000000007, 0.6542056074766355, 0.6131386861313869
9 -> 3, 0.09099999999999972, 0.6978193146417445, 0.30656934306569344
4 -> 5, 0.13187500000000016, 0.4652128764278297, 0.40875912408759124
5 -> 4, 0.025375000000000036, 0.363447559709242, 0.6131386861313869
5 -> 6, 0.18824999999999983, 0.7995846313603323, 0.20437956204379562
6 -> 5, 0.12940000000000013, 0.7850467289719626, 0.9197080291970803
5 -> 15, 0.09616666666666651, 0.6978193146417445, 0.9197080291970803
15 -> 5, 0.14291666666666708, 0.7123572170301142, 0.5109489051094891
6 -> 9, 0.015333333333333324, 0.18899273104880582, 0.0
9 -> 6, 0.03666666666666681, 0.1308411214953271, 0.0
6 -> 10, 0.24900000000000017, 1.0612668743509865, 0.8175182481751825
10 -> 6, 0.1264999999999998, 1.0758047767393562, 1.3284671532846715
7 -> 8, 0.047187499999999986, 0.363447559709242, 0.30656934306569344
8 -> 7, 0.13143750000000004, 0.4652128764278297, 0.5109489051094891
7 -> 11, 0.11112500000000007, 0.6832814122533749, 0.6131386861313869
11 -> 7, 0.12318750000000009, 0.4652128764278297, 0.5109489051094891
9 -> 10, 0.18150000000000002, 0.7123572170301142, 0.6131386861313869
10 -> 9, 0.0734999999999997, 0.7559709241952233, 0.5109489051094891
9 -> 12, 0.009699999999999894, 0.058151609553478714, 0.0
12 -> 9, 0.01544999999999999, 0.07268951194184839, 0.10218978102189781
10 -> 16, 0.34415000000000034, 1.6718587746625129, 1.4306569343065694
16 -> 10, 0.2105500000000002, 1.8172377985462098, 1.8394160583941606
11 -> 12, 0.10249999999999991, 0.6542056074766355, 0.8175182481751825
12 -> 11, 0.06249999999999989, 0.5960539979231568, 0.9197080291970803
11 -> 13, 0.021000000000000008, 0.15991692627206647, 0.0
13 -> 11, 0.03162499999999997, 0.058151609553478714, 0.40875912408759124
12 -> 13, 0.003000000000000003, 0.0, 0.0
13 -> 12, 0.00700000000000002, 0.029075804776739357, 0.0
12 -> 19, 0.15350000000000033, 0.8722741433021807, 0.8175182481751825
19 -> 12, 0.061666666666666474, 0.7850467289719626, 1.0218978102189782
13 -> 19, 0.0529999999999999, 0.14537902388369678, 0.10218978102189781
19 -> 13, 0.0324166666666667, 0.3052959501557632, 0.20437956204379562
14 -> 15, 0.10737500000000003, 0.3925233644859813, 0.20437956204379562
15 -> 14, 0.03174999999999995, 0.3052959501557632, 0.30656934306569344
15 -> 16, 0.09966666666666671, 0.770508826583593, 0.6131386861313869
16 -> 15, 0.03079999999999999, 0.3052959501557632, 0.5109489051094891
15 -> 18, 0.008999999999999935, 0.23260643821391486, 0.30656934306569344
18 -> 15, 0.0797, 0.45067497403946, 0.40875912408759124
16 -> 19, 0.17333333333333317, 1.9626168224299065, 1.8394160583941606
19 -> 16, 0.18516666666666678, 1.0903426791277258, 1.1240875912408759
16 -> 20, 0.213, 1.1484942886812046, 1.1240875912408759
20 -> 16, 0.46350000000000013, 1.7881619937694704, 2.2481751824817517
17 -> 18, 0.14124999999999993, 0.49428868120456904, 0.5109489051094891
18 -> 17, 0.010625000000000013, 0.407061266874351, 0.40875912408759124
18 -> 20, 0.08563888888888885, 0.4215991692627207, 0.6131386861313869
20 -> 18, 0.026472222222222373, 0.6105919003115264, 0.30656934306569344
19 -> 21, 0.3839999999999996, 2.0207684319833854, 1.4306569343065694
21 -> 19, 0.993500000000001, 0.0, 0.0
19 -> 22, 0.0013333333333333333, 0.21806853582554517, 0.40875912408759124
22 -> 19, 0.19208333333333352, 1.5119418483904465, 1.8394160583941606
20 -> 21, 0.014499999999999973, 0.3052959501557632, 0.7153284671532847
21 -> 20, 0.1748999999999998, 0.90134994807892, 0.40875912408759124
20 -> 26, 0.07925000000000011, 0.8868120456905504, 0.7153284671532847
26 -> 20, 0.19687499999999994, 1.2066458982346833, 1.2262773722627738
21 -> 27, 0.08875000000000001, 0.3343717549325026, 0.30656934306569344
27 -> 21, 0.10974999999999992, 0.2035306334371755, 0.10218978102189781
21 -> 28, 0.1935000000000001, 2.064382139148494, 1.4306569343065694
28 -> 21, 0.3485000000000002, 0.5815160955347871, 0.10218978102189781
22 -> 24, 0.010666666666666713, 0.5088265835929388, 0.6131386861313869
24 -> 22, 0.2633333333333335, 1.453790238836968, 1.2262773722627738
22 -> 28, 0.0853333333333335, 0.6251298026998962, 0.10218978102189781
28 -> 22, 0.09466666666666675, 1.032191069574247, 0.9197080291970803
23 -> 24, 0.12899999999999975, 0.5379023883696781, 0.10218978102189781
24 -> 23, 0.025500000000000106, 0.3343717549325026, 0.5109489051094891
24 -> 29, 0.26000000000000056, 0.15991692627206647, 0.10218978102189781
29 -> 24, 0.636, 1.0903426791277258, 0.8175182481751825
24 -> 32, 0.0322500000000001, 0.5524402907580478, 0.10218978102189781
32 -> 24, 0.1067500000000001, 0.43613707165109034, 0.30656934306569344
25 -> 26, 0.09174999999999998, 0.363447559709242, 0.5109489051094891
26 -> 25, 0.022468749999999944, 0.4797507788161994, 0.10218978102189781
26 -> 27, 0.10700000000000016, 0.5379023883696781, 0.7153284671532847
27 -> 26, 0.10574999999999983, 0.37798546209761164, 0.30656934306569344
26 -> 31, 0.08149999999999986, 0.49428868120456904, 0.8175182481751825
31 -> 26, 0.2319999999999997, 1.2938733125649013, 1.3284671532846715
27 -> 28, 0.08750000000000006, 0.5524402907580478, 0.7153284671532847
28 -> 27, 0.06287499999999994, 0.3052959501557632, 0.20437956204379562
28 -> 29, 0.25499999999999995, 1.453790238836968, 1.3284671532846715
29 -> 28, 0.9474999999999999, 0.18899273104880582, 0.10218978102189781
29 -> 30, 0.120625, 0.9304257528556594, 0.8175182481751825
30 -> 29, 0.26874999999999993, 0.3925233644859813, 0.5109489051094891
30 -> 31, 0.055349999999999996, 0.6251298026998962, 0.20437956204379562
31 -> 30, 0.012799999999999959, 0.04361370716510903, 0.10218978102189781
30 -> 34, 0.03424999999999987, 0.34890965732087226, 0.6131386861313869
34 -> 30, 0.092625, 0.37798546209761164, 0.20437956204379562
31 -> 33, 0.03400000000000002, 0.31983385254413293, 0.7153284671532847
33 -> 31, 0.12749999999999997, 0.5088265835929388, 0.30656934306569344






0 -> 1, 6.418999999999994, 0.49888641425389757, 0.0
1 -> 0, 3.421249999999999, 0.5612472160356348, 0.27450980392156865
1 -> 2, 3.283000000000003, 0.5612472160356348, 0.0
2 -> 1, 3.1523333333333308, 0.5924276169265034, 0.27450980392156865
1 -> 5, 2.345700000000002, 0.311804008908686, 0.27450980392156865
5 -> 1, 1.9949999999999988, 0.2806236080178174, 0.0
2 -> 3, 1.9004999999999952, 0.46770601336302897, 0.27450980392156865
3 -> 2, 1.805999999999999, 0.4053452115812918, 0.8235294117647058
2 -> 6, 1.7779999999999958, 1.0913140311804008, 1.3725490196078431
6 -> 2, 1.7499999999999998, 0.8730512249443207, 0.5490196078431373
3 -> 7, 1.6799999999999975, 0.7171492204899778, 0.8235294117647058
7 -> 3, 1.4000000000000001, 0.6859688195991092, 0.8235294117647058
3 -> 9, 1.3089999999999966, 0.6547884187082406, 0.5490196078431373
9 -> 3, 1.2678749999999965, 0.49888641425389757, 0.5490196078431373
4 -> 5, 1.2341000000000009, 0.5924276169265034, 0.5490196078431373
5 -> 4, 1.2180000000000009, 0.46770601336302897, 1.0980392156862746
5 -> 6, 1.208666666666663, 0.9354120267260579, 0.8235294117647058
6 -> 5, 1.154999999999997, 1.0289532293986636, 1.3725490196078431
5 -> 15, 1.1339999999999968, 0.49888641425389757, 0.8235294117647058
15 -> 5, 1.1199999999999952, 0.5612472160356348, 0.0
6 -> 9, 1.0745000000000007, 0.031180400890868598, 0.0
9 -> 6, 1.011499999999996, 0.12472160356347439, 0.27450980392156865
6 -> 10, 0.9613333333333314, 1.55902004454343, 1.3725490196078431
10 -> 6, 0.95375, 1.3407572383073496, 1.0980392156862746
7 -> 8, 0.9204999999999967, 0.4053452115812918, 0.5490196078431373
8 -> 7, 0.9012500000000003, 0.4053452115812918, 0.8235294117647058
7 -> 11, 0.8932000000000034, 0.49888641425389757, 0.8235294117647058
11 -> 7, 0.8878333333333324, 0.623608017817372, 0.8235294117647058
9 -> 10, 0.8609999999999988, 0.623608017817372, 0.8235294117647058
10 -> 9, 0.8137499999999992, 0.6547884187082406, 0.5490196078431373
9 -> 12, 0.8032500000000007, 0.031180400890868598, 0.0
12 -> 9, 0.7787500000000009, 0.0935412026726058, 0.0
10 -> 16, 0.7664999999999997, 2.1826280623608016, 1.6470588235294117
16 -> 10, 0.766499999999998, 1.8396436525612472, 1.0980392156862746
11 -> 12, 0.7644000000000004, 0.46770601336302897, 0.8235294117647058
12 -> 11, 0.755999999999998, 0.49888641425389757, 0.5490196078431373
11 -> 13, 0.7507499999999999, 0.2182628062360802, 0.5490196078431373
13 -> 11, 0.7489999999999996, 0.1870824053452116, 0.27450980392156865
12 -> 13, 0.7303333333333358, 0.0, 0.27450980392156865
13 -> 12, 0.7279999999999993, 0.0, 0.0
12 -> 19, 0.7268333333333338, 0.6547884187082406, 1.3725490196078431
19 -> 12, 0.7043749999999989, 0.6547884187082406, 0.8235294117647058
13 -> 19, 0.6895000000000002, 0.3741648106904232, 0.0
19 -> 13, 0.6859999999999989, 0.3741648106904232, 0.27450980392156865
14 -> 15, 0.6816249999999996, 0.4053452115812918, 0.27450980392156865
15 -> 14, 0.6667499999999997, 0.3429844097995546, 0.5490196078431373
15 -> 16, 0.6619374999999984, 0.49888641425389757, 0.8235294117647058
16 -> 15, 0.6597500000000006, 0.3429844097995546, 0.5490196078431373
15 -> 18, 0.6306999999999994, 0.1870824053452116, 0.27450980392156865
18 -> 15, 0.6020000000000002, 0.311804008908686, 0.0
16 -> 19, 0.5950000000000011, 2.0267260579064588, 2.196078431372549
19 -> 16, 0.5880000000000006, 1.7461024498886415, 1.3725490196078431
16 -> 20, 0.572249999999999, 1.5278396436525612, 1.0980392156862746
20 -> 16, 0.533750000000001, 1.4342984409799555, 1.0980392156862746
17 -> 18, 0.5320000000000008, 0.5924276169265034, 0.27450980392156865
18 -> 17, 0.5284999999999993, 0.3741648106904232, 0.27450980392156865
18 -> 20, 0.5250000000000007, 0.623608017817372, 0.27450980392156865
20 -> 18, 0.5110000000000011, 0.4053452115812918, 0.27450980392156865
19 -> 21, 0.44800000000000195, 2.2138084632516706, 1.9215686274509804
21 -> 19, 0.4410000000000007, 2.1826280623608016, 2.4705882352941178
19 -> 22, 0.4398333333333333, 0.0, 0.0
22 -> 19, 0.4375, 0.062360801781737196, 0.0
20 -> 21, 0.43283333333333424, 0.0, 0.0
21 -> 20, 0.4298000000000002, 0.3429844097995546, 0.27450980392156865
20 -> 26, 0.39287499999999986, 1.1224944320712695, 0.5490196078431373
26 -> 20, 0.36399999999999966, 0.7171492204899778, 0.27450980392156865
21 -> 27, 0.3587499999999995, 0.5300668151447662, 0.27450980392156865
27 -> 21, 0.3388000000000013, 0.5612472160356348, 0.0
21 -> 28, 0.30800000000000044, 1.7461024498886415, 1.6470588235294117
28 -> 21, 0.29400000000000076, 1.7149220489977728, 2.7450980392156863
22 -> 24, 0.2870000000000005, 0.0, 0.0
24 -> 22, 0.2800000000000007, 0.031180400890868598, 0.27450980392156865
22 -> 28, 0.26716666666666655, 0.12472160356347439, 0.27450980392156865
28 -> 22, 0.2170000000000008, 0.311804008908686, 0.0
23 -> 24, 0.17616666666666697, 0.2806236080178174, 0.27450980392156865
24 -> 23, 0.16843749999999968, 0.2182628062360802, 0.8235294117647058
24 -> 29, 0.1522499999999998, 0.8418708240534521, 1.6470588235294117
29 -> 24, 0.1400000000000002, 1.0289532293986636, 1.3725490196078431
24 -> 32, 0.10325000000000019, 0.2806236080178174, 0.5490196078431373
32 -> 24, 0.09975000000000041, 0.2806236080178174, 1.3725490196078431
25 -> 26, 0.0933333333333333, 0.2806236080178174, 0.27450980392156865
26 -> 25, 0.09274999999999942, 0.4365256124721604, 0.0
26 -> 27, 0.08400000000000031, 0.46770601336302897, 0.0
27 -> 26, 0.08329999999999921, 0.4365256124721604, 0.8235294117647058
26 -> 31, 0.07349999999999948, 0.7171492204899778, 1.3725490196078431
31 -> 26, 0.06789999999999916, 0.623608017817372, 0.27450980392156865
27 -> 28, 0.0671999999999995, 0.46770601336302897, 0.27450980392156865
28 -> 27, 0.05249999999999994, 0.2806236080178174, 0.5490196078431373
28 -> 29, 0.0490000000000001, 1.9020044543429844, 1.3725490196078431
29 -> 28, 0.048999999999999926, 1.6837416481069043, 2.7450980392156863
29 -> 30, 0.04666666666666665, 0.6859688195991092, 0.0
30 -> 29, 0.03779999999999995, 0.623608017817372, 0.8235294117647058
30 -> 31, 0.0, 0.0, 0.0
31 -> 30, 0.0, 0.062360801781737196, 0.0
30 -> 34, 0.0, 0.24944320712694878, 0.0
34 -> 30, 0.0, 0.311804008908686, 0.5490196078431373
31 -> 33, 0.0, 0.3429844097995546, 0.5490196078431373
33 -> 31, 0.0, 0.3741648106904232, 0.0



0 -> 1, 12.585999999999999, 0.38636363636363635, 0.3333333333333333
1 -> 0, 6.256250000000001, 0.5227272727272727, 0.3333333333333333
1 -> 2, 4.139333333333335, 0.5454545454545454, 0.6666666666666666
2 -> 1, 3.194800000000003, 0.5909090909090909, 0.3333333333333333
1 -> 5, 2.6250000000000013, 0.22727272727272727, 0.16666666666666666
5 -> 1, 2.604000000000001, 0.25, 0.3333333333333333
2 -> 3, 2.496666666666662, 0.5681818181818182, 0.6666666666666666
3 -> 2, 2.349200000000003, 0.5909090909090909, 0.6666666666666666
2 -> 6, 2.337999999999999, 1.1363636363636365, 1.3333333333333333
6 -> 2, 2.310000000000001, 0.9545454545454546, 0.5
3 -> 7, 2.2750000000000004, 0.9090909090909091, 0.6666666666666666
7 -> 3, 2.205000000000001, 0.8409090909090909, 0.6666666666666666
3 -> 9, 2.1699999999999964, 0.6818181818181818, 0.8333333333333334
9 -> 3, 2.071999999999999, 0.7272727272727273, 0.3333333333333333
4 -> 5, 1.8584999999999978, 0.5, 0.5
5 -> 4, 1.7569999999999955, 0.4090909090909091, 0.8333333333333334
5 -> 6, 1.7243333333333364, 0.9090909090909091, 0.5
6 -> 5, 1.6537500000000003, 0.9772727272727273, 1.3333333333333333
5 -> 15, 1.5889999999999984, 0.5454545454545454, 0.8333333333333334
15 -> 5, 1.5528333333333315, 0.5909090909090909, 0.0
6 -> 9, 1.5026666666666635, 0.09090909090909091, 0.0
9 -> 6, 1.4979999999999933, 0.13636363636363635, 0.16666666666666666
6 -> 10, 1.4463750000000009, 1.3636363636363635, 1.3333333333333333
10 -> 6, 1.3916000000000042, 1.1590909090909092, 1.1666666666666667
7 -> 8, 1.3702499999999962, 0.4090909090909091, 0.3333333333333333
8 -> 7, 1.3545000000000014, 0.4772727272727273, 0.6666666666666666
7 -> 11, 1.2897499999999975, 0.5, 0.6666666666666666
11 -> 7, 1.2658333333333351, 0.4318181818181818, 0.3333333333333333
9 -> 10, 1.223249999999998, 0.75, 0.6666666666666666
10 -> 9, 1.2109999999999992, 0.8181818181818182, 0.5
9 -> 12, 1.1969999999999943, 0.06818181818181818, 0.0
12 -> 9, 1.1532499999999999, 0.11363636363636363, 0.0
10 -> 16, 1.1276999999999981, 2.0454545454545454, 1.8333333333333333
16 -> 10, 1.0873333333333342, 1.8863636363636365, 1.5
11 -> 12, 1.0692499999999991, 0.5227272727272727, 0.6666666666666666
12 -> 11, 1.0622500000000021, 0.38636363636363635, 0.5
11 -> 13, 1.0583999999999982, 0.1590909090909091, 0.16666666666666666
13 -> 11, 1.0359999999999971, 0.09090909090909091, 0.16666666666666666
12 -> 13, 1.021299999999999, 0.0, 0.16666666666666666
13 -> 12, 1.0079999999999978, 0.022727272727272728, 0.0
12 -> 19, 0.9870000000000013, 0.6818181818181818, 0.6666666666666666
19 -> 12, 0.986999999999996, 0.5454545454545454, 0.6666666666666666
13 -> 19, 0.9589999999999965, 0.3181818181818182, 0.0
19 -> 13, 0.9337999999999999, 0.29545454545454547, 0.3333333333333333
14 -> 15, 0.9309999999999982, 0.4318181818181818, 0.16666666666666666
15 -> 14, 0.9222499999999986, 0.2727272727272727, 0.3333333333333333
15 -> 16, 0.9204999999999997, 0.4772727272727273, 0.5
16 -> 15, 0.9099999999999997, 0.2727272727272727, 0.3333333333333333
15 -> 18, 0.9047499999999988, 0.25, 0.3333333333333333
18 -> 15, 0.8761666666666659, 0.25, 0.0
16 -> 19, 0.8750000000000017, 2.0454545454545454, 2.3333333333333335
19 -> 16, 0.861, 0.7272727272727273, 0.5
16 -> 20, 0.8579374999999998, 1.1136363636363635, 1.1666666666666667
20 -> 16, 0.8539999999999991, 2.25, 2.6666666666666665
17 -> 18, 0.8469999999999978, 0.5227272727272727, 0.3333333333333333
18 -> 17, 0.8242499999999996, 0.38636363636363635, 0.3333333333333333
18 -> 20, 0.7752500000000005, 0.5, 0.6666666666666666
20 -> 18, 0.7489999999999981, 0.38636363636363635, 0.0
19 -> 21, 0.7349999999999985, 2.3181818181818183, 1.5
21 -> 19, 0.728, 0.4318181818181818, 0.3333333333333333
19 -> 22, 0.7206111111111122, 0.0, 0.0
22 -> 19, 0.693, 0.6590909090909091, 1.0
20 -> 21, 0.6801666666666638, 0.0, 0.0
21 -> 20, 0.6556666666666652, 1.4545454545454546, 1.0
20 -> 26, 0.5868333333333328, 0.9318181818181818, 1.0
26 -> 20, 0.5459999999999992, 0.8181818181818182, 0.6666666666666666
21 -> 27, 0.49116666666666725, 0.5, 0.16666666666666666
27 -> 21, 0.4885999999999997, 0.3181818181818182, 0.0
